2020-05-30 11:40:44,059 [  99262]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'js.package.index'; old = -1, new = 12 
2020-05-30 11:40:44,075 [  99278]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'js.custom.single.entry.index'; old = -1, new = 285 
2020-05-30 11:40:44,075 [  99278]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'js.implicit.elements.index'; old = -1, new = 883 
2020-05-30 11:40:44,091 [  99294]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'FlexXmlBackedSuperClassesIndex'; old = -1, new = 884 
2020-05-30 11:40:44,091 [  99294]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'FlexXmlBackedImplementedInterfacesIndex'; old = -1, new = 884 
2020-05-30 11:40:44,106 [  99309]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'FlexXmlBackedMembersIndex'; old = -1, new = 881 
2020-05-30 11:40:44,106 [  99309]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'js.style.index'; old = -1, new = 18 
2020-05-30 11:40:44,122 [  99325]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'sql.types.count.index'; old = -1, new = 0 
2020-05-30 11:40:44,128 [  99331]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'sql.routine.index'; old = -1, new = 1 
2020-05-30 11:40:44,128 [  99331]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'docker.compose.services'; old = -1, new = 1 
2020-05-30 11:40:44,128 [  99331]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.idea.versions.KotlinJvmMetadataVersionIndex'; old = -1, new = 5 
2020-05-30 11:40:44,144 [  99347]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.idea.versions.KotlinJsMetadataVersionIndex'; old = -1, new = 3 
2020-05-30 11:40:44,144 [  99347]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.idea.vfilefinder.KotlinClassFileIndex'; old = -1, new = 3 
2020-05-30 11:40:44,160 [  99363]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.idea.vfilefinder.KotlinJavaScriptMetaFileIndex'; old = -1, new = 4 
2020-05-30 11:40:44,160 [  99363]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.idea.vfilefinder.KotlinMetadataFileIndex'; old = -1, new = 1 
2020-05-30 11:40:44,175 [  99378]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.idea.vfilefinder.KotlinMetadataFilePackageIndex'; old = -1, new = 1 
2020-05-30 11:40:44,175 [  99378]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.idea.vfilefinder.KotlinModuleMappingIndex'; old = -1, new = 5 
2020-05-30 11:40:44,175 [  99378]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.idea.vfilefinder.KotlinPackageSourcesMemberNamesIndex'; old = -1, new = 2 
2020-05-30 11:40:44,191 [  99394]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.idea.vfilefinder.KotlinJvmModuleAnnotationsIndex'; old = -1, new = 1 
2020-05-30 11:40:44,191 [  99394]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.ide.konan.index.KotlinNativeMetaFileIndex'; old = -1, new = 4 
2020-05-30 11:40:44,206 [  99409]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'BindingXmlIndex'; old = -1, new = 7 
2020-05-30 11:40:44,206 [  99409]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'ScalaDocAsteriskAlignStyleIndexer'; old = -1, new = 0 
2020-05-30 11:40:44,222 [  99425]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'drools.declareStatementFileIndex'; old = -1, new = 2 
2020-05-30 11:40:44,229 [  99432]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'taglibUris'; old = -1, new = 7 
2020-05-30 11:40:44,229 [  99432]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'SpringXmlBeansIndex'; old = -1, new = 1414895599 
2020-05-30 11:40:44,247 [  99450]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'spring.spiFileIndex'; old = -1, new = 3 
2020-05-30 11:40:44,253 [  99456]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'FtlFileIndex'; old = -1, new = 5 
